,Departamento,Municipality,Grid,MPIO_CCNCT,Coca Cultivation Area,Base Coca,Total Erradication,Predicted
82859,PUTUMAYO,VILLAGARZÓN,120_38_4_10,86885,6.9485,796342.0,6811.41,7.95046729683876
20987,CAQUETÁ,LA MONTAÑITA,108_95_3_3,18410,10.05328396,816267.0,8924.59,13.850366563796998
63754,NARIÑO,ROBERTO PAYÁN,104_49_3_4,52621,58.88782041312,1116215.0,27807.583000000002,52.56805830001831
52107,META,MAPIRIPÁN,97_4_2_9,50325,1.2042000000000002,518025.0,6945.302,7.087448830604553
22429,CAQUETÁ,PUERTO RICO,108_6_3_4,18592,14.92815232359,1093593.0,1295.442,15.553353371620178
43906,GUAVIARE,MIRAFLORES,112_84_4_15,95200,24.02007845375,3875136.0,22365.248,14.242475762367249
1612,ANTIOQUIA,APARTADÓ,24_60_3_10,5045,0.1969,60918.0,6.99,0.5683875028789044
62734,NARIÑO,OLAYA HERRERA,90_90_1_6,52490,1.5,0.0,9570.42,2.0839000031352044
24922,CAQUETÁ,SOLANO,122_42_4_1,18756,5.338356068669,579.0,1600.1699999999998,6.164252053499222
90962,VICHADA,LA PRIMAVERA,62_84_2_9,99524,0.29,0.0,0.0,0.9975600093603134
76588,PUTUMAYO,PUERTO CAICEDO,120_48_3_8,86569,31.501279442250002,7293235.0,22697.1832,44.50157823562622
39370,GUAVIARE,CALAMAR,111_21_2_2,95015,11.650177327242,4278525.0,10110.372,10.86111777305603
42080,GUAVIARE,EL RETORNO,97_96_1_24,95025,25.835,2309761.0,29613.111999999997,22.970220966339113
7347,ANTIOQUIA,YALÍ,34_81_1_6,5885,2.6958266757800002,240.0,0.0,1.7533972571790217
38364,CÓRDOBA,VALENCIA,25_41_1_10,23855,1.324370000382,50.0,0.0,1.3349231185019017
63766,NARIÑO,ROBERTO PAYÁN,104_49_4_15,52621,7.99630246561,1101215.0,1361.703,11.2574247610569
83128,PUTUMAYO,VILLAGARZÓN,120_48_2_19,86885,4.9647506725,1411889.0,3510.33,6.130267926454544
58412,NARIÑO,BARBACOAS,105_36_4_3,52079,7.5474000000000006,99681.0,26544.86,4.7336355912685395
13392,BOLÍVAR,SANTA ROSA DEL SUR,27_46_1_20,13688,5.153619015,1425059.0,782.596,20.949386336803435
79224,PUTUMAYO,PUERTO GUZMÁN,121_70_2_14,86571,5.66,0.0,18421.73,6.131299867630005
71737,NORTE DE SANTANDER,TIBÚ,21_50_4_15,54810,55.62043315676,20603306.0,21832.28,65.06053635597229
12768,BOLÍVAR,SAN PABLO,34_17_1_11,13670,51.41679372573,6138142.0,8929.68,56.6912562084198
80301,PUTUMAYO,PUERTO LEGUÍZAMO,122_93_2_2,86573,0.92,60180.0,1019.8599999999999,1.1548440846800805
9010,ARAUCA,ARAUQUITA,37_90_2_21,81065,1.17,0.0,2061.0499999999997,1.3391999888420105
39271,GUAVIARE,CALAMAR,111_14_4_3,95015,5.8528,2025157.0,8383.95,5.704945178031921
72486,NORTE DE SANTANDER,TIBÚ,22_41_4_25,54810,108.526399244,21444977.0,24089.170000000002,110.44752798080444
24334,CAQUETÁ,SOLANO,122_16_3_13,18756,0.72,0.0,1553.79,0.6831066602468491
10605,BOLÍVAR,CANTAGALLO,34_17_3_19,13160,48.82098790387,4618728.0,4644.28,32.92466539382934
43081,GUAVIARE,MIRAFLORES,111_78_2_23,95200,31.749081802179,4678350.0,19864.682999999997,29.910581579208372
1696,ANTIOQUIA,BRICEÑO,32_49_4_12,5107,0.81,6315.0,0.0,1.6100126665830612
19748,CAQUETÁ,EL PAUJÍL,108_55_3_22,18256,5.020381305576,1212883.0,1521.933,24.68102914340794
45311,GUAVIARE,SAN JOSÉ DEL GUAVIARE,96_85_1_8,95001,4.2,0.0,23257.97,6.229299790859223
54713,META,PUERTO RICO,96_27_4_18,50590,4.19,0.0,23023.41,6.807684011459351
7332,ANTIOQUIA,YALÍ,33_90_4_24,5885,1.22,85.0,0.0,1.0509630593657493
61966,NARIÑO,MAGÜÍ,105_23_1_6,52427,28.86333743705,26525.0,20161.600000000002,26.522880883216857
33592,CHOCÓ,MEDIO BAUDÓ,54_54_2_9,27430,0.4739,0.0,896.6142,0.721939987540245
61284,NARIÑO,LINARES,105_69_3_11,52411,13.08710117819,64539.0,517.6316,18.61128743648529
9062,ARAUCA,ARAUQUITA,37_96_4_2,81065,47.59,0.0,19200.35,35.49732093691826
5893,ANTIOQUIA,TARAZÁ,26_91_1_13,5790,38.84694888497,3070498.0,36786.030999999995,43.30736497879028
51135,META,MAPIRIPÁN,83_89_2_6,50325,0.63,0.0,9294.77,4.030499955415726
25109,CAQUETÁ,SOLANO,122_5_3_9,18756,18.797471182850998,250008.0,3153.96,14.398371343612672
7789,ANTIOQUIA,ZARAGOZA,33_18_1_14,5895,0.99,0.0,0.0,1.569900017902255
56342,META,VISTAHERMOSA,81_100_4_13,50711,0.72,0.0,4493.67,1.929291998545329
25323,CAQUETÁ,SOLANO,133_8_1_17,18756,2.401233328005,579.0,1120.87,4.899291706085205
57222,META,VISTAHERMOSA,96_12_1_24,50711,32.89,0.0,22334.64,36.13379956245422
20706,CAQUETÁ,LA MONTAÑITA,108_85_1_18,18410,27.69851540815,1589552.0,7490.92,27.34698818206787
40521,GUAVIARE,EL RETORNO,111_7_3_8,95025,6.430018914896,5793761.0,7095.693,9.056664752960206
84388,SANTANDER,SANTA HELENA DEL OPÓN,45_12_4_19,68720,1.4184375,1.0,0.0,1.7976337081193925
13098,BOLÍVAR,SAN PABLO,34_7_3_22,13670,115.4483729074,9112473.0,8792.326,60.54691209793091
82916,PUTUMAYO,VILLAGARZÓN,120_39_2_19,86885,23.463491545578,2594750.0,7696.17,27.75576036453247
58364,NARIÑO,BARBACOAS,105_36_2_16,52079,10.85244829452,1221406.0,22418.621000000003,12.963319816589355
26819,CAUCA,BOLÍVAR,106_34_2_24,19100,0.872648652079,12.0,0.0,0.832646935582161
2662,ANTIOQUIA,EL BAGRE,26_100_3_19,5250,13.06765635625,1304394.0,4887.32,9.520475726127625
82882,PUTUMAYO,VILLAGARZÓN,120_39_1_10,86885,10.283509391937,2048389.0,4717.56,13.838750987052917
20021,CAQUETÁ,FLORENCIA,107_40_1_24,18001,1.06,0.0,0.0,1.50899994969368
35063,CHOCÓ,SIPÍ,66_40_4_20,27745,13.069120515348,659334.0,80.0,12.965746178627015
77931,PUTUMAYO,PUERTO GUZMÁN,121_33_1_23,86571,4.1072998508342,100962.0,12248.34,4.551686705350876
75353,PUTUMAYO,PUERTO ASÍS,120_89_2_19,86568,10.43214481858,9516062.0,27897.7408,16.130103273391725
61760,NARIÑO,MAGÜÍ,105_1_2_16,52427,55.74158700443,26525.0,20161.600000000002,63.240829162597656
38175,CÓRDOBA,TIERRALTA,25_84_2_15,23807,6.625856362012,549019.0,1031.46,7.377765119075775
35370,CUNDINAMARCA,YACOPÍ,57_14_3_12,25885,2.52,0.0,535.76,3.5135999965667724
77818,PUTUMAYO,PUERTO GUZMÁN,121_31_3_20,86571,6.0,41067.0,16224.919999999998,5.692075943946838
20975,CAQUETÁ,LA MONTAÑITA,108_95_3_15,18410,14.32148996531,1789688.0,6233.280000000001,27.07981300354004
89091,VICHADA,CUMARIBO,75_23_1_16,99773,1.81737408,1812378.0,588.0219999999999,2.811550238728523
70100,NORTE DE SANTANDER,SARDINATA,28_30_4_12,54720,31.672053077023,3189637.0,0.0,29.962318470478056
19662,CAQUETÁ,EL PAUJÍL,108_42_2_23,18256,6.74279638547,798125.0,836.6030000000001,5.056353791952133
70907,NORTE DE SANTANDER,TEORAMA,21_76_2_19,54800,37.7989541042,2014206.0,1091.48,55.81307472229004
4187,ANTIOQUIA,PUERTO BERRÍO,43_30_1_11,5579,0.0876,2524.0,0.0,1.1842095411196352
61605,NARIÑO,MAGÜÍ,105_11_2_6,52427,63.033697958246,26525.0,20161.600000000002,58.66490055084228
76001,PUTUMAYO,PUERTO ASÍS,121_72_1_18,86568,42.96732873681,10071179.0,54023.0738,33.61955890655518
32027,CHOCÓ,BAJO BAUDÓ,54_32_2_20,27077,10.1645,432.0,1389.77,9.517729234695434
26287,CAUCA,ARGELIA,92_62_3_8,19050,1.88,0.0,1601.81,2.527191531658173
46097,GUAVIARE,SAN JOSÉ DEL GUAVIARE,97_42_4_7,95001,0.54,0.0,9353.380000000001,0.4501000165939331
14031,BOLÍVAR,SANTA ROSA DEL SUR,27_74_1_15,13688,0.7708563,449891.0,505.87,2.301485648751259
51807,META,MAPIRIPÁN,84_88_3_5,50325,1.44,0.0,5155.6900000000005,1.2816000485420227
30866,CAUCA,SUÁREZ,92_7_1_23,19780,4.75524786383,620481.0,0.0,4.278804681301117
48246,LA GUAJIRA,DIBULLA,4_92_4_2,44090,6.6,0.0,2214.41,6.111999994516372
740,ANTIOQUIA,AMALFI,33_57_4_14,5031,2.07,0.0,307.71,2.3407679700851443
16673,CAQUETÁ,CARTAGENA DEL CHAIRÁ,108_96_1_15,18150,10.463841173085001,474397.0,9621.33,15.928841905593872
34833,CHOCÓ,SAN JOSÉ DEL PALMAR,55_81_1_20,27660,3.5212000000000003,6234.0,399.25,3.0428285518009215
22580,CAQUETÁ,SAN JOSÉ DEL FRAGUA,107_84_3_25,18610,1.0656,351839.0,923.9548000000001,1.3244461472332478
7946,ANTIOQUIA,ZARAGOZA,33_20_1_10,5895,1.04,0.0,1591.06,2.075799956023693
81509,PUTUMAYO,SAN MIGUEL,120_95_1_7,86757,30.997557379390003,4746910.0,4797.55,60.46307605743408
2029,ANTIOQUIA,CÁCERES,26_85_1_19,5120,12.410273875369999,718773.0,0.0,2.8090905490331353
4052,ANTIOQUIA,NECHÍ,26_50_2_7,5495,27.198329173159998,1665676.0,5432.5426,28.567721214294433
73125,NORTE DE SANTANDER,TIBÚ,29_3_2_2,54810,6.825840461935,13785564.0,0.0,12.586220761537552
3519,ANTIOQUIA,EL BAGRE,34_1_1_6,5250,8.5723,498464.0,11138.060000000001,12.316786742210388
1938,ANTIOQUIA,CHIGORODÓ,24_99_2_1,5172,1.2608,181456.0,63.95,1.2899427756667137
1702,ANTIOQUIA,BRICEÑO,32_49_4_3,5107,7.81262079857,185623.0,0.0,8.582690620422364
45646,GUAVIARE,SAN JOSÉ DEL GUAVIARE,97_27_3_21,95001,1.95,771276.0,25504.010000000002,5.448640003204345
4613,ANTIOQUIA,SAN CARLOS,43_57_1_18,5649,1.1198,319.0,0.0,1.6788992497324944
52,AMAZONAS,EL ENCANTO,146_24_3_18,91263,0.45,0.0,0.0,1.4461919796466827
29476,CAUCA,MERCADERES,106_33_2_7,19450,1.8900000000000001,79350.0,410.31,3.395699954032898
82079,PUTUMAYO,VALLE DEL GUAMUEZ,120_86_1_1,86865,16.519536734614,2337745.0,65980.52,19.629605140686035
56052,META,URIBE,81_95_3_22,50370,10.96,0.0,0.0,8.385300026535988
52607,META,MESETAS,81_76_2_2,50330,1.68,0.0,0.0,1.3971999698877335
50814,META,LA MACARENA,96_62_3_1,50350,0.4,0.0,0.0,0.9206000092625618
18536,CAQUETÁ,CARTAGENA DEL CHAIRÁ,123_64_4_23,18150,4.478,382116.0,6531.57,11.162562121152877
40824,GUAVIARE,EL RETORNO,97_65_3_4,95025,3.10796875,346080.0,602.07,2.3318273557722566
74409,PUTUMAYO,ORITO,120_73_2_14,86320,6.9324100385400005,387110.0,27601.35,8.020927579402924
29971,CAUCA,PIAMONTE,120_20_1_13,19533,0.3593,0.0,404.59999999999997,0.6595667998492718
13299,BOLÍVAR,SANTA ROSA DEL SUR,27_45_1_15,13688,16.39966172375,1745984.0,1561.3852000000002,20.42407382965088
86489,VICHADA,CUMARIBO,63_84_1_20,99773,1.69,0.0,2936.5,1.7813000476360321
23059,CAQUETÁ,SAN VICENTE DEL CAGUÁN,108_40_4_23,18753,0.38,0.0,0.0,0.878675522506237
68412,NORTE DE SANTANDER,EL CARMEN,21_74_3_19,54245,13.51412104445,99032.0,0.0,11.169796781539917
27426,CAUCA,EL TAMBO,92_44_1_16,19256,35.73279759971,996649.0,1770.1799999999998,33.45692273736
19509,CAQUETÁ,EL DONCELLO,108_45_2_15,18247,7.381063574465,1572024.0,702.905,10.03556645154953
90625,VICHADA,CUMARIBO,99_11_2_17,99773,47.934781433506004,8376902.0,43535.762,52.35288269042969
9380,ARAUCA,FORTUL,37_72_4_25,81300,4.68,0.0,1156.95,3.966975025832653
67307,NARIÑO,SANTA BÁRBARA,91_84_4_16,52696,1.17,8915.0,2723.71,1.0418999922275543
66040,NARIÑO,SAN ANDRÉS DE TUMACO,104_69_1_9,52835,90.75173625955,22717839.0,147039.29,84.14075448989868
39758,GUAVIARE,CALAMAR,111_3_1_23,95015,1.46,0.0,2121.32,1.176600026488304
69816,NORTE DE SANTANDER,SARDINATA,28_10_4_25,54720,4.184825237071,3810515.0,0.0,69.2738919711113
12923,BOLÍVAR,SAN PABLO,34_5_2_25,13670,52.1727031821,10715042.0,11675.583999999999,57.63947467803955
2425,ANTIOQUIA,CÁCERES,33_4_2_19,5120,19.65670572744,1362693.0,17948.735,22.303484582901
33516,CHOCÓ,MEDIO BAUDÓ,54_45_4_24,27430,11.859263319001,0.0,2765.1162,9.597901945114137
15740,CALDAS,SAMANÁ,56_5_4_25,17662,0.87,0.0,147.38,1.1307000049948692
64117,NARIÑO,SAMANIEGO,105_65_1_25,52678,3.07230831963,351684.0,64.07,3.7755651330947875
2890,ANTIOQUIA,EL BAGRE,26_70_3_2,5250,9.7797,78361.0,11377.03,11.89358461856842
74218,PUTUMAYO,ORITO,120_66_2_1,86320,39.87757462241,1722838.0,66410.19,24.841366164684295
86696,VICHADA,CUMARIBO,64_74_1_5,99773,0.618553260003,474669.0,0.0,0.7287327882647514
21833,CAQUETÁ,PUERTO RICO,108_27_2_6,18592,1.1929247025,957718.0,391.67199999999997,2.691261927485466
35790,CÓRDOBA,MONTELÍBANO,25_76_4_16,23466,25.671072014350997,716325.0,9799.68,23.763529987335204
25372,CAQUETÁ,SOLANO,134_25_3_8,18756,1.53,0.0,2033.09,2.1731710106134416
44576,GUAVIARE,SAN JOSÉ DEL GUAVIARE,96_69_2_16,95001,4.31093544,2448784.0,10347.285,3.656689774394035
64329,NARIÑO,SAMANIEGO,105_76_4_12,52678,1.81,0.0,22.79,0.7355214650928974
76466,PUTUMAYO,PUERTO ASÍS,131_10_1_4,86568,172.9535856094,10313367.0,42298.8838,87.50934392929076
54770,META,PUERTO RICO,96_28_3_18,50590,6.90343066973,2908958.0,16147.699999999999,15.570507600307465
40711,GUAVIARE,EL RETORNO,96_90_3_4,95025,1.71,849705.0,8044.8,2.0292040330171583
47898,GUAVIARE,SAN JOSÉ DEL GUAVIARE,98_72_4_12,95001,4.462416245181,7335661.0,12164.93,8.582031943798064
24880,CAQUETÁ,SOLANO,122_38_1_11,18756,0.53,37.0,0.0,1.2282141090929508
24810,CAQUETÁ,SOLANO,122_35_3_10,18756,0.27,0.0,479.3,0.41490001320838926
76470,PUTUMAYO,PUERTO ASÍS,131_10_1_9,86568,37.08485229745,10313367.0,45651.4838,50.6740576171875
80891,PUTUMAYO,PUERTO LEGUÍZAMO,133_31_1_19,86573,10.72784232709,391857.0,3174.85,16.126115851402282
64851,NARIÑO,SAN ANDRÉS DE TUMACO,104_46_3_2,52835,4.4338223367389995,10839546.0,14855.04,7.3840220987796785
4177,ANTIOQUIA,NECHÍ,27_51_1_1,5495,32.09777222811,1665676.0,7694.1026,33.22303142547607
39769,GUAVIARE,CALAMAR,111_3_2_15,95015,4.3647,255467.0,8195.8,5.067675799131393
57173,META,VISTAHERMOSA,96_11_3_24,50711,13.1567,115962.0,17936.45,12.319265041351319
75993,PUTUMAYO,PUERTO ASÍS,121_72_1_10,86568,22.608008492190002,6455497.0,33819.1338,18.815381288528442
49152,MAGDALENA,SANTA MARTA,9_7_1_21,47001,0.32,0.0,0.0,0.39499999418854714
9270,ARAUCA,ARAUQUITA,37_99_3_1,81065,6.6,0.0,4650.5199999999995,10.06594641327858
34763,CHOCÓ,RIOSUCIO,31_5_4_6,27615,0.58133104,11550.0,0.0,2.9470950096845625
7202,ANTIOQUIA,VALDIVIA,33_32_3_8,5854,17.13582325703,6131167.0,667.2482,15.49464262008667
59804,NARIÑO,EL CHARCO,91_62_3_21,52250,144.1633204935,1338129.0,18224.05,74.55862548828125
73032,NORTE DE SANTANDER,TIBÚ,22_93_3_13,54810,4.6899999999999995,0.0,12786.14,3.595400035381317
25401,CAQUETÁ,SOLANO,134_35_2_16,18756,19.49,0.0,1098.35,7.6572000366449355
62851,NARIÑO,POLICARPA,105_27_4_19,52540,11.6,0.0,6950.9,8.98353423178196
31545,CESAR,SAN ALBERTO,28_55_1_23,20710,1.7727,3087.0,0.0,0.5839082687348127
30251,CAUCA,PIAMONTE,121_12_4_5,19533,24.987445895778,1701729.0,5733.17,23.987790927886962
29599,CAUCA,MORALES,92_16_3_7,19473,18.73743452954,601509.0,11.45,3.1585788008198143
616,ANTIOQUIA,AMALFI,33_47_1_4,5031,1.35,0.0,0.0,0.5246625091135502
52532,META,MESETAS,81_67_2_16,50330,1.17,0.0,0.0,2.930400004386902
49283,META,LA MACARENA,109_13_4_15,50350,2.08,0.0,0.0,2.0596999382972716
12605,BOLÍVAR,SAN PABLO,27_96_2_8,13670,32.38943259416,10767233.0,3483.878,48.438412733078
35205,CHOCÓ,UNGUÍA,24_12_4_7,27800,2.764836682561,2521754.0,298.896,2.802146122455597
57957,NARIÑO,BARBACOAS,104_79_3_10,52079,1.3013394733449999,1080865.0,7600.01,5.672503780722618
40239,GUAVIARE,EL RETORNO,111_10_3_16,95025,4.5788535362176,3317441.0,602.07,6.778402683734893
34515,CHOCÓ,RIOSUCIO,30_10_1_8,27615,5.5815426200000005,199846.0,1076.884,4.042174618244172
88688,VICHADA,CUMARIBO,74_6_1_7,99773,7.53,0.0,4386.14,6.652883927226067
79058,PUTUMAYO,PUERTO GUZMÁN,121_60_1_12,86571,17.650768212503,339314.0,28036.75,16.809586057662965
24179,CAQUETÁ,SAN VICENTE DEL CAGUÁN,94_98_1_12,18753,2.61,0.0,762.07,2.167199935913086
54272,META,PUERTO RICO,96_15_4_6,50590,1.07,0.0,4240.85,1.2284000325202942
20857,CAQUETÁ,LA MONTAÑITA,108_94_1_22,18410,23.9814587411,1589552.0,6619.77,24.242557020187377
20390,CAQUETÁ,LA MONTAÑITA,108_62_1_22,18410,1.2072558688739998,87226.0,0.0,1.8026386405527592
83711,SANTANDER,CIMITARRA,44_37_3_25,68190,2.52,0.0,35.0,2.3381999933719637
2489,ANTIOQUIA,CÁCERES,33_5_1_7,5120,38.3817134704,1799216.0,16450.028000000002,28.91779640197754
83948,SANTANDER,EL PEÑÓN,44_58_1_24,68250,6.0682,0.0,442.90999999999997,5.907071077823639
15247,BOYACÁ,OTANCHE,44_94_4_24,15507,3.4160000000000004,0.0,0.0,3.2097099375724794
51543,META,MAPIRIPÁN,84_63_2_4,50325,0.63,327273.0,1776.7199999999998,0.6338189518451691
4892,ANTIOQUIA,SAN LUIS,43_67_3_18,5660,5.13,0.0,534.95,1.78670001745224
41380,GUAVIARE,EL RETORNO,97_83_1_17,95025,8.41,0.0,7613.32,7.594399881362915
83749,SANTANDER,CIMITARRA,44_44_4_5,68190,0.45,0.0,655.46,0.5263449954986572
15403,BOYACÁ,PUERTO BOYACÁ,44_64_2_21,15572,10.53,178414.0,1834.82,9.326931734383106
21297,CAQUETÁ,MILÁN,122_13_2_10,18460,14.773469898110001,191091.0,0.0,16.58536556005478
61092,NARIÑO,LA TOLA,91_61_3_20,52390,3.8343404822130003,145255.0,222.23000000000002,7.733831195831299
68016,NORTE DE SANTANDER,EL CARMEN,21_26_3_8,54245,1.53,0.0,0.0,1.4120124793052673
29136,CAUCA,LÓPEZ DE MICAY,91_7_3_9,19418,1.155426168408,0.0,0.0,0.8685550336539746
65186,NARIÑO,SAN ANDRÉS DE TUMACO,104_54_4_1,52835,19.42039939479,14385152.0,105489.21,21.2490838098526
73806,PUTUMAYO,ORITO,120_56_4_23,86320,37.682626980942,3180714.0,67614.49,28.008412961959838
44986,GUAVIARE,SAN JOSÉ DEL GUAVIARE,96_78_1_25,95001,12.58095455,882140.0,24702.865,9.979825549125671
16873,CAQUETÁ,CARTAGENA DEL CHAIRÁ,109_91_3_11,18150,3.28575815,95442.0,5199.74,6.985613656640052
68858,NORTE DE SANTANDER,EL TARRA,21_79_1_20,54250,46.79899224838,3549062.0,838.92,61.318089437484744
43869,GUAVIARE,MIRAFLORES,112_82_1_6,95200,5.28620755,3069117.0,16745.923,7.800794030427933
52815,META,PUERTO CONCORDIA,96_40_2_9,50450,18.19367174474,821611.0,6474.565,6.241406493782997
22159,CAQUETÁ,PUERTO RICO,108_57_4_11,18592,3.96,0.0,2004.81,3.9031000220775605
61001,NARIÑO,IPIALES,120_82_4_7,52356,10.47588484,1116568.0,3043.49,14.572292362451554
31002,CAUCA,TIMBIQUÍ,91_19_3_17,19809,4.0571,3650.0,12027.960000000001,3.731124857664108
49678,META,LA MACARENA,109_6_2_12,50350,2.5545304,734816.0,932.66,4.195073903203011
72353,NORTE DE SANTANDER,TIBÚ,22_31_1_17,54810,185.50143391066,23135617.0,31090.18,170.29102592468263
31916,CHOCÓ,ALTO BAUDÓ,54_4_3_22,27025,2.9684,0.0,1801.9328,2.2733935890719295
741,ANTIOQUIA,AMALFI,33_57_4_16,5031,3.9432,375.0,1120.58,4.033502545952797
27899,CAUCA,EL TAMBO,92_65_4_14,19256,1.42740494514,12122.0,0.0,1.3104606553912164
70771,NORTE DE SANTANDER,TEORAMA,21_66_1_10,54800,7.5709,0.0,217.19,5.29834646359086
18876,CAQUETÁ,CARTAGENA DEL CHAIRÁ,123_86_1_3,18150,3.88,0.0,3965.86,4.473100049495697
90112,VICHADA,CUMARIBO,85_46_2_23,99773,6.3301,3229664.0,9065.73,6.992122564315796
43144,GUAVIARE,MIRAFLORES,111_79_3_23,95200,4.88301896,1792547.0,16314.043,7.528635935783386
44569,GUAVIARE,SAN JOSÉ DEL GUAVIARE,96_69_2_1,95001,0.1913,1502375.0,2811.5499999999997,0.5842022593319416
30421,CAUCA,PIAMONTE,121_1_4_5,19533,3.2184676899999998,156097.0,3730.9100000000003,4.400990207195282
32929,CHOCÓ,EL LITORAL DEL SAN JUAN,66_54_2_7,27250,1.3272011014770002,40452.0,0.0,1.374742455482483
26595,CAUCA,BALBOA,92_91_4_14,19075,18.84064039,994915.0,2278.78,11.88398199826479
56344,META,VISTAHERMOSA,81_100_4_17,50711,7.87,0.0,22334.64,10.712153766155243
21203,CAQUETÁ,MILÁN,108_92_4_11,18460,22.13388135986,191091.0,0.0,8.592660015821457
37119,CÓRDOBA,TIERRALTA,25_52_1_1,23807,5.43725914331,794901.0,1210.725,12.366447134017944
39019,GUAVIARE,CALAMAR,111_11_2_22,95015,1.3969,900910.0,7691.4400000000005,6.337758388519287
51263,META,MAPIRIPÁN,84_44_3_21,50325,3.5999999999999996,704866.0,10042.06,4.535255689620971
58760,NARIÑO,BARBACOAS,105_52_1_10,52079,42.97827005669,1648807.0,50831.771,52.07969165802002
2188,ANTIOQUIA,CÁCERES,26_94_3_18,5120,64.3221711029,1668012.0,9487.833,48.19611761569977
10667,BOLÍVAR,CANTAGALLO,34_26_3_13,13160,58.43054539091,4668796.0,8213.21,33.070383882522584
8414,ARAUCA,ARAUQUITA,37_65_4_11,81065,18.009999999999998,0.0,1396.5,1.885700004696846
52915,META,PUERTO CONCORDIA,97_12_3_13,50450,1.48,0.0,5052.12,2.634599996805191
80624,PUTUMAYO,PUERTO LEGUÍZAMO,132_30_3_6,86573,63.93274473146,447678.0,5177.086,45.3065356349945
29343,CAUCA,LÓPEZ DE MICAY,92_23_2_3,19418,6.7446,0.0,2094.81,6.457550970315933
50035,META,LA MACARENA,95_73_3_20,50350,1.96,0.0,0.0,14.475200569629669
27858,CAUCA,EL TAMBO,92_65_2_10,19256,0.283318429438,12122.0,0.0,0.8716940322518348
81718,PUTUMAYO,SAN MIGUEL,131_6_2_10,86757,151.7914255025,4718042.0,17295.86,79.29869482040405
65638,NARIÑO,SAN ANDRÉS DE TUMACO,104_64_4_13,52835,16.87256969129,11285646.0,0.0,12.852076568603515
27370,CAUCA,EL TAMBO,92_43_1_14,19256,0.05289143,383621.0,85.049,3.476488020867109
40971,GUAVIARE,EL RETORNO,97_73_2_10,95025,1.2,0.0,8047.15,2.8804671120643617
59160,NARIÑO,BARBACOAS,105_71_3_20,52079,4.89273624093,393667.0,14387.920000000002,7.055325053930282
78013,PUTUMAYO,PUERTO GUZMÁN,121_34_1_9,86571,12.5142993155,340469.0,9510.74,9.431046245098115
6426,ANTIOQUIA,TARAZÁ,33_1_2_7,5790,9.358866766352,2386125.0,19908.7,15.829814133644105
20772,CAQUETÁ,LA MONTAÑITA,108_85_4_6,18410,1.56959498625,465528.0,0.0,6.104402282834053
62641,NARIÑO,OLAYA HERRERA,90_88_2_9,52490,13.879214242647,5588914.0,6870.08,22.457921171188353
47338,GUAVIARE,SAN JOSÉ DEL GUAVIARE,97_63_1_1,95001,0.45,0.0,9353.380000000001,1.0557000011205673
26652,CAUCA,BALBOA,92_92_4_1,19075,19.72615138718,1199797.0,0.0,14.606712861396373
79233,PUTUMAYO,PUERTO GUZMÁN,121_70_2_25,86571,1.35,34396.0,3676.72,1.353600023984909
43557,GUAVIARE,MIRAFLORES,112_61_3_14,95200,14.972399569999999,4342912.0,23647.632999999998,16.72290316581726
76197,PUTUMAYO,PUERTO ASÍS,121_81_1_19,86568,21.839956137556,9967313.0,41246.3508,62.28488309860229
39516,GUAVIARE,CALAMAR,111_23_4_17,95015,13.5847,1379714.0,9734.91,22.640633673667907
16207,CAQUETÁ,BELÉN DE LOS ANDAQUÍES,107_76_2_18,18094,0.95,0.0,0.0,1.0595560076273978
43291,GUAVIARE,MIRAFLORES,111_87_3_3,95200,18.9773125,2764180.0,17734.27,15.931393301486969
61703,NARIÑO,MAGÜÍ,105_13_3_13,52427,53.36904931793,26525.0,20161.600000000002,14.0599072432518
11317,BOLÍVAR,MONTECRISTO,27_31_3_15,13458,3.66545932,80476.0,4468.85,4.255667866468429
63802,NARIÑO,ROBERTO PAYÁN,104_50_1_3,52621,0.0429,480550.0,1361.703,0.15206655509769917
76650,PUTUMAYO,PUERTO CAICEDO,120_49_4_20,86569,13.679465321433,5496939.0,10845.0032,18.329027223587037
55060,META,PUERTO RICO,96_38_2_4,50590,27.915919808920002,1649544.0,29063.69,24.690810446739196
71565,NORTE DE SANTANDER,TIBÚ,21_49_1_13,54810,51.13663682119,23135617.0,27655.18,126.08803489685059
31865,CHOCÓ,ALTO BAUDÓ,54_35_4_4,27025,5.489127175829,0.0,2072.5288,6.333648419976234
25743,CAQUETÁ,VALPARAÍSO,107_88_4_18,18860,3.07,0.0,0.0,2.321099949479103
27317,CAUCA,EL TAMBO,92_42_1_9,19256,24.16105985153,1111946.0,371.749,75.48669178009033
80579,PUTUMAYO,PUERTO LEGUÍZAMO,132_29_2_6,86573,41.12089897237,503308.0,8154.176,43.22230068206787
25385,CAQUETÁ,SOLANO,134_34_4_14,18756,6.28971110826,431708.0,2674.66,14.328828802108765
41432,GUAVIARE,EL RETORNO,97_83_4_2,95025,2.54,0.0,15285.86,3.6450383353233335
14372,BOLÍVAR,SANTA ROSA DEL SUR,34_2_1_25,13688,0.54,0.0,1421.23,0.8312000282108783
48894,MAGDALENA,SANTA MARTA,3_99_4_11,47001,2.610478968571,453087.0,0.0,1.5672272230684756
12418,BOLÍVAR,SAN JACINTO DEL CAUCA,27_11_4_10,13655,0.38,0.0,423.62,1.5951999986171723
40512,GUAVIARE,EL RETORNO,111_7_3_10,95025,1.44,849705.0,9110.939999999999,1.512019588947296
